layer,metric,mean,std,n
28,slang_active,127.7764471,17.57021625,1002
28,literal_active,118.0728543,13.41327141,1002
29,l1_dist,58887.95198,17489.52782,1002
29,l2_dist,5100.999936,1278.270525,1002
29,cosine_dist,0.299481081,0.148232281,1002
29,slang_only_features,64.03892216,21.81668047,1002
29,literal_only_features,55.14271457,18.13413626,1002
29,shared_features,68.40319361,17.56394391,1002
29,slang_active,132.4421158,17.85629995,1002
29,literal_active,123.5459082,12.6668658,1002
30,l1_dist,60760.03824,17060.48471,1002
30,l2_dist,5435.405635,1323.809805,1002
30,cosine_dist,0.286777268,0.142312264,1002
30,slang_only_features,59.8493014,17.29791343,1002
30,literal_only_features,49.24251497,16.63642172,1002
30,shared_features,69.87125749,15.91182014,1002
30,slang_active,129.7205589,14.38145001,1002
30,literal_active,119.1137725,10.82315797,1002
31,l1_dist,59371.93556,16426.64948,1002
31,l2_dist,5651.659366,1402.362673,1002
31,cosine_dist,0.24731892,0.128481957,1002
31,slang_only_features,54.0988024,14.78776058,1002
31,literal_only_features,45.26047904,14.69887415,1002
31,shared_features,64.33532934,14.50732245,1002
31,slang_active,118.4341317,12.25022517,1002
31,literal_active,109.5958084,9.50781286,1002
32,l1_dist,64511.65725,17046.36929,1002
32,l2_dist,6105.392097,1462.747828,1002
32,cosine_dist,0.262325915,0.124104181,1002
32,slang_only_features,53.96706587,14.5443747,1002
32,literal_only_features,47.2245509,14.91855721,1002
32,shared_features,65.46706587,15.15295974,1002
32,slang_active,119.4341317,13.93498422,1002
32,literal_active,112.6916168,10.06801766,1002
33,l1_dist,72321.84264,19699.04651,1002
33,l2_dist,6758.601656,1707.062424,1002
33,cosine_dist,0.276393629,0.133549667,1002
33,slang_only_features,54.18562874,14.75878821,1002
33,literal_only_features,47.26247505,15.24575688,1002
33,shared_features,69.53093812,14.92494666,1002
33,slang_active,123.7165669,13.45382823,1002
33,literal_active,116.7934132,9.646456773,1002
34,l1_dist,82908.71814,22184.59495,1002
34,l2_dist,7570.083258,1858.168194,1002
34,cosine_dist,0.300319434,0.136382683,1002
34,slang_only_features,57.76746507,15.99609544,1002
34,literal_only_features,54.06087824,16.68073118,1002
34,shared_features,68.80538922,16.01449727,1002
34,slang_active,126.5728543,13.97028432,1002
34,literal_active,122.8662675,10.94160146,1002
35,l1_dist,85019.33841,22057.89043,1002
35,l2_dist,7850.84675,1892.37936,1002
35,cosine_dist,0.321720174,0.1398968,1002
35,slang_only_features,56.81936128,14.99635033,1002
35,literal_only_features,51.07085828,15.53631921,1002
35,shared_features,70.83532934,15.96052482,1002
35,slang_active,127.6546906,13.80280725,1002
35,literal_active,121.9061876,10.13852072,1002
36,l1_dist,93961.39066,24641.17213,1002
36,l2_dist,8849.074223,2035.1317,1002
36,cosine_dist,0.296393745,0.12705453,1002
36,slang_only_features,54.38023952,16.23044282,1002
36,literal_only_features,51.57984032,15.52752089,1002
36,shared_features,70.04590818,15.91174161,1002
36,slang_active,124.4261477,14.78984638,1002
36,literal_active,121.6257485,10.15934207,1002
37,l1_dist,102914.1327,26231.40614,1002
37,l2_dist,9557.284303,2148.698388,1002
37,cosine_dist,0.310986159,0.131980652,1002
37,slang_only_features,61.31636727,16.16903942,1002
37,literal_only_features,55.28343313,16.84997512,1002
37,shared_features,68.72155689,16.629919,1002
37,slang_active,130.0379242,15.62537214,1002
37,literal_active,124.00499,10.29732515,1002
38,l1_dist,103371.7316,26688.60537,1002
38,l2_dist,10016.5979,2271.176489,1002
38,cosine_dist,0.306934307,0.130175749,1002
38,slang_only_features,57.5988024,15.70501269,1002
38,literal_only_features,52.37724551,16.33993312,1002
38,shared_features,68.32235529,15.66837207,1002
38,slang_active,125.9211577,14.02979334,1002
38,literal_active,120.6996008,10.41775028,1002
39,l1_dist,110976.638,28506.03369,1002
39,l2_dist,10295.74718,2293.400074,1002
39,cosine_dist,0.298544321,0.127637526,1002
39,slang_only_features,60.60878244,15.92850301,1002
39,literal_only_features,50.57285429,15.6754503,1002
39,shared_features,70.54091816,16.43485969,1002
39,slang_active,131.1497006,14.56500142,1002
39,literal_active,121.1137725,10.75247871,1002
40,l1_dist,113573.9302,29653.55818,1002
40,l2_dist,10899.55495,2448.921313,1002
40,cosine_dist,0.306365543,0.13144937,1002
40,slang_only_features,57.52095808,15.35884994,1002
40,literal_only_features,48.98702595,16.03224145,1002
40,shared_features,68.21656687,15.38144425,1002
40,slang_active,125.737525,14.40253807,1002
40,literal_active,117.2035928,11.98878664,1002
41,l1_dist,115154.4939,29545.77422,1002
41,l2_dist,11255.24665,2526.907613,1002
41,cosine_dist,0.313043788,0.134393962,1002
41,slang_only_features,55.88323353,14.49562321,1002
41,literal_only_features,48.25648703,14.69031899,1002
41,shared_features,62.86726547,14.24154847,1002
41,slang_active,118.750499,12.86563545,1002
41,literal_active,111.1237525,10.4476002,1002
42,l1_dist,115379.5128,29664.25785,1002
42,l2_dist,11550.44957,2536.274387,1002
42,cosine_dist,0.283432352,0.124162805,1002
42,slang_only_features,52.01297405,14.35057328,1002
42,literal_only_features,46.3253493,13.91598458,1002
42,shared_features,58.24650699,13.91807053,1002
42,slang_active,110.259481,13.86542588,1002
42,literal_active,104.5718563,10.44887403,1002
43,l1_dist,122571.3575,32020.67667,1002
43,l2_dist,12272.03818,2741.524134,1002
43,cosine_dist,0.317312653,0.133607996,1002
43,slang_only_features,52.91117764,15.20062423,1002
43,literal_only_features,46.89620758,14.10090545,1002
43,shared_features,59.81337325,14.03247235,1002
43,slang_active,112.7245509,14.00555835,1002
43,literal_active,106.7095808,10.30979652,1002
44,l1_dist,132843.2787,34336.78162,1002
44,l2_dist,13236.49433,2888.600074,1002
44,cosine_dist,0.292739453,0.121719088,1002
44,slang_only_features,51.37225549,14.84531515,1002
44,literal_only_features,47.84630739,13.78717371,1002
44,shared_features,59.78642715,13.36887586,1002
44,slang_active,111.1586826,13.92221653,1002
44,literal_active,107.6327345,10.07055184,1002
45,l1_dist,150447.8025,38142.06268,1002
45,l2_dist,14302.07552,3023.957413,1002
45,cosine_dist,0.322743276,0.119567471,1002
45,slang_only_features,55.89520958,16.10897262,1002
45,literal_only_features,50.19161677,13.32082283,1002
45,shared_features,56.9251497,12.71385473,1002
45,slang_active,112.8203593,13.49760327,1002
45,literal_active,107.1167665,10.150039,1002
46,l1_dist,165686.2194,43394.52184,1002
46,l2_dist,15142.87055,3189.000965,1002
46,cosine_dist,0.324984286,0.119791688,1002
46,slang_only_features,59.66167665,17.5623869,1002
46,literal_only_features,52.56487026,14.84780686,1002
46,shared_features,63.28942116,14.57077393,1002
46,slang_active,122.9510978,15.84312452,1002
46,literal_active,115.8542914,11.69952856,1002
47,l1_dist,163161.0595,44358.47345,1002
47,l2_dist,14907.41255,3384.898458,1002
47,cosine_dist,0.232249172,0.101251755,1002
47,slang_only_features,56.5489022,17.03442867,1002
47,literal_only_features,52.5998004,18.26688703,1002
47,shared_features,71.99600798,15.91306171,1002
47,slang_active,128.5449102,18.98593026,1002
47,literal_active,124.5958084,18.04599641,1002
